Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","3.81","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","0.97","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","2.55","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.38","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","209.45","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","3.01","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","728","South Sudan","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","9.12","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","8.91","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","7.67","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","9.02","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","8.09","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","7.25","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","1.38","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","1.36","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","1.75","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","4.01","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","3.54","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","3.25","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","3.6","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","3.34","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","3.04","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.54","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.67","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","1.08","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","1.31","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","1.09","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","109.02","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","101.08","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","92.55","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","0.99","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","1.02","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","1.01","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","729","Sudan","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","1.51","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","1.22","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","0.77","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","0.68","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","1.64","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","1.41","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","1.4","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","1.51","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","1.81","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","2.18","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","2.53","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","1.79","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","6.3","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","6.62","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","7.12","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","4.7","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg","0.89","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","0.79","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","0.74","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2010","2010","kg","0.83","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","0.72","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","2.09","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","0.5","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.06","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2013","2013","kg","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2017","2017","kg","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2021","2021","kg","0.21","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2010","2010","kg","0.91","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg","0.9","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2017","2017","kg","1.86","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2021","2021","kg","1.81","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2010","2010","kg","7.3","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg","33.23","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2017","2017","kg","4.33","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2021","2021","kg","6.06","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2010","2010","kg","1.27","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg","1.83","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2017","2017","kg","5.97","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2021","2021","kg","2.34","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2010","2010","kg","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg","0.18","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2017","2017","kg","1.51","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2021","2021","kg","1.83","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2010","2010","kg","3.4","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg","2.4","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2017","2017","kg","3.08","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2021","2021","kg","3.04","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2010","2010","kg","6.19","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg","6.72","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2017","2017","kg","1.76","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2021","2021","kg","1.73","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2017","2017","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2010","2010","kg","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2021","2021","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","768","Togo","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","5.56","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","5.41","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2017","2017","kg","5.42","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2021","2021","kg","4.38","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","5.58","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","5.2","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2017","2017","kg","5.39","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2021","2021","kg","5.48","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2017","2017","kg","0","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2021","2021","kg","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2010","2010","kg","14.79","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2013","2013","kg","17.9","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2017","2017","kg","16.48","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2021","2021","kg","17.68","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2010","2010","kg","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2013","2013","kg","0.29","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2017","2017","kg","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2735","Meat, Other","2021","2021","kg","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2010","2010","kg","1.53","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2013","2013","kg","1.5","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2017","2017","kg","1.52","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2736","Offals, Edible","2021","2021","kg","1.54","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2010","2010","kg","0.59","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2013","2013","kg","0.63","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2017","2017","kg","0.8","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2740","Butter, Ghee","2021","2021","kg","0.66","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2010","2010","kg","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2013","2013","kg","0.87","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2017","2017","kg","0.77","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2743","Cream","2021","2021","kg","1.15","E","Estimated value"
"FBS","Food Balances (2010-)","788","Tunisia","645","Food supply quantity (kg/capita/yr)","S2737","Fats, Animals, Raw","2010","2010","kg","0.14","E","Estimated value"
